Date,Time,Event,Application,Module,Lat,Long,Heading,Speed,Status,DateTime,Operator,UTS Depot
2024-01-06,07:05:57.883,INFO,CleverWareUI,Radio,40.80635,-73.908848,240.3,33.858400062,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-80], C1 [25], CCH [771.3125], LA [37], NLA [36]",2024-01-06 07:05:58,40345,WF
2024-01-06,07:05:58.692,INFO,CleverWareUI,Iop,40.806283,-73.909005,240.0,33.683854654,Sending IOP:heartbeat message.,2024-01-06 07:05:59,40345,WF
2024-01-06,07:06:00.752,INFO,CleverWareUI,Framework,40.806148,-73.909313,239.6,34.19999088,Gps Position,2024-01-06 07:06:00,40345,WF
2024-01-06,07:06:01.812,INFO,CleverWareUI,Framework,40.806082,-73.909458,238.8,32.78180944,Gps Position,2024-01-06 07:06:01,40345,WF
2024-01-06,07:06:02.832,INFO,CleverWareUI,Framework,40.80602,-73.9096,238.7,31.77612789,Gps Position,2024-01-06 07:06:02,40345,WF
2024-01-06,07:06:02.945,INFO,CleverWareUI,Radio,40.80602,-73.9096,238.7,31.77612789,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-77], C1 [28], CCH [771.3125], LA [37], NLA [38]",2024-01-06 07:06:03,40345,WF
2024-01-06,07:06:04.872,INFO,CleverWareUI,Framework,40.805888,-73.909872,239.3,31.236809852,Gps Position,2024-01-06 07:06:04,40345,WF
2024-01-06,07:06:04.892,INFO,CleverWareUI,Iop,40.805888,-73.909872,239.3,31.236809852,Sending IOP:heartbeat message.,2024-01-06 07:06:05,40345,WF
2024-01-06,07:06:05.972,INFO,CleverWareUI,Iop,40.805823,-73.91001,239.7,30.846809956,Sending IOP:heartbeat message.,2024-01-06 07:06:06,40345,WF
2024-01-06,07:06:06.714,INFO,CleverWareUI,VehicleState,40.805762,-73.910148,239.9,30.145901052,Logging Vehicle Event: Distance,2024-01-06 07:06:07,40345,WF
2024-01-06,07:06:08.018,INFO,CleverWareUI,Framework,40.8057,-73.910287,240.2,30.621810016,Gps Position,2024-01-06 07:06:08,40345,WF
2024-01-06,07:06:09.045,INFO,CleverWareUI,Iop,40.80564,-73.910425,240.4,30.328628276,Sending IOP:heartbeat message.,2024-01-06 07:06:09,40345,WF
2024-01-06,07:06:10.114,INFO,CleverWareUI,Iop,40.805523,-73.910703,241.3,30.42953734,Sending IOP:heartbeat message.,2024-01-06 07:06:10,40345,WF
2024-01-06,07:06:11.116,INFO,CleverWareUI,Framework,40.805467,-73.910838,241.4,30.437719156,Gps Position,2024-01-06 07:06:11,40345,WF
2024-01-06,07:06:12.175,INFO,CleverWareUI,Framework,40.805413,-73.91097,241.0,29.331128542,Gps Position,2024-01-06 07:06:12,40345,WF
2024-01-06,07:06:13.694,INFO,CleverWareUI,Framework,40.805367,-73.911088,240.6,25.267493262,ApiServer::PublicationThread() Processed 1000000 publications. PublicationRate=842.79/sec,2024-01-06 07:06:13,40345,WF
2024-01-06,07:06:14.334,INFO,CleverWareUI,Iop,40.805323,-73.911188,240.0,25.267493262,Sending IOP:heartbeat message.,2024-01-06 07:06:14,40345,WF
2024-01-06,07:06:15.335,INFO,CleverWareUI,Framework,40.805288,-73.91127,239.6,21.709766938,Gps Position,2024-01-06 07:06:15,40345,WF
2024-01-06,07:06:16.358,INFO,CleverWareUI,Framework,40.805262,-73.911333,239.2,17.44431353,Gps Position,2024-01-06 07:06:16,40345,WF
2024-01-06,07:06:17.375,INFO,CleverWareUI,Framework,40.805237,-73.911387,239.5,13.73181452,Gps Position,2024-01-06 07:06:17,40345,WF
2024-01-06,07:06:18.166,INFO,CleverWareUI,Radio,40.805212,-73.91144,240.3,12.348405798,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-91], C1 [14], CCH [771.3125], LA [37], NLA [36]",2024-01-06 07:06:18,40345,WF
2024-01-06,07:06:19.502,INFO,CleverWareUI,Framework,40.805187,-73.911503,240.2,13.187041938,Gps Position,2024-01-06 07:06:19,40345,WF
2024-01-06,07:06:20.514,INFO,CleverWareUI,Framework,40.805157,-73.911575,241.1,14.421814336,Gps Position,2024-01-06 07:06:20,40345,WF
2024-01-06,07:06:21.535,INFO,CleverWareUI,Framework,40.805123,-73.911655,239.6,16.38067745,Gps Position,2024-01-06 07:06:21,40345,WF
2024-01-06,07:06:21.766,INFO,CleverWareUI,Radio,40.805123,-73.911655,239.6,18.499767794,Session: [192.168.1.20:1195] - TransmitAvailableOta20Data sending MessageId[28] with size [20],2024-01-06 07:06:22,40345,WF
2024-01-06,07:06:22.638,INFO,CleverWareUI,Iop,40.805083,-73.911742,239.8,18.499767794,Sending IOP:heartbeat message.,2024-01-06 07:06:23,40345,WF
2024-01-06,07:06:23.654,INFO,CleverWareUI,Iop,40.80504,-73.91183,239.1,19.373176652,Sending IOP:heartbeat message.,2024-01-06 07:06:24,40345,WF
2024-01-06,07:06:25.715,INFO,CleverWareUI,Framework,40.804962,-73.912005,239.4,19.301585762,Gps Position,2024-01-06 07:06:25,40345,WF
2024-01-06,07:06:26.746,INFO,CleverWareUI,Framework,40.804925,-73.91209,239.5,18.71249501,Gps Position,2024-01-06 07:06:26,40345,WF
2024-01-06,07:06:27.781,INFO,CleverWareUI,Framework,40.804892,-73.912165,239.9,15.258405022,Gps Position,2024-01-06 07:06:27,40345,WF
2024-01-06,07:06:27.947,INFO,CleverWareUI,Radio,40.804892,-73.912165,239.9,15.258405022,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-92], C1 [13], CCH [771.3125], LA [37], NLA [36]",2024-01-06 07:06:28,40345,WF
2024-01-06,07:06:29.964,INFO,CleverWareUI,Framework,40.80484,-73.912272,238.5,8.83295219,Gps Position,2024-01-06 07:06:29,40345,WF
2024-01-06,07:06:30.996,INFO,CleverWareUI,Framework,40.804827,-73.9123,237.7,5.571134878,Gps Position,2024-01-06 07:06:30,40345,WF
2024-01-06,07:06:30.994,INFO,CleverWareUI,Iop,40.804827,-73.9123,237.7,5.571134878,Sending IOP:heartbeat message.,2024-01-06 07:06:31,40345,WF
2024-01-06,07:06:31.996,INFO,CleverWareUI,Iop,40.80482,-73.91231,238.9,1.97386311,Sending IOP:heartbeat message.,2024-01-06 07:06:32,40345,WF
2024-01-06,07:06:33.004,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.387272624,Gps Position,2024-01-06 07:06:33,40345,WF
2024-01-06,07:06:34.117,INFO,CleverWareUI,Iop,40.80482,-73.91231,238.9,0.0,Sending IOP:heartbeat message.,2024-01-06 07:06:34,40345,WF
2024-01-06,07:06:35.119,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:35,40345,WF
2024-01-06,07:06:36.196,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:36,40345,WF
2024-01-06,07:06:37.199,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:37,40345,WF
2024-01-06,07:06:38.519,INFO,Autostart,Framework,40.80482,-73.91231,238.9,0.0,Process: CleverWareUI CPU: 6.3 %,2024-01-06 07:06:38,40345,WF
2024-01-06,07:06:39.295,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:39,40345,WF
2024-01-06,07:06:40.369,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:40,40345,WF
2024-01-06,07:06:41.375,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:41,40345,WF
2024-01-06,07:06:42.335,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Module TimeSyncManager queue high water mark 0,2024-01-06 07:06:42,40345,WF
2024-01-06,07:06:42.882,INFO,CleverWareUI,Radio,40.80482,-73.91231,238.9,0.0,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-80], C1 [25], CCH [771.3125], LA [37], NLA [38]",2024-01-06 07:06:43,40345,WF
2024-01-06,07:06:44.476,INFO,CleverWareUI,Iop,40.80482,-73.91231,238.9,0.0,Sending IOP:heartbeat message.,2024-01-06 07:06:44,40345,WF
2024-01-06,07:06:45.480,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:45,40345,WF
2024-01-06,07:06:46.536,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:46,40345,WF
2024-01-06,07:06:47.657,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:47,40345,WF
2024-01-06,07:06:48.747,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:48,40345,WF
2024-01-06,07:06:49.749,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:49,40345,WF
2024-01-06,07:06:49.804,INFO,CleverWareUI,Radio,40.80482,-73.91231,238.9,0.0,"Session: [192.168.1.20:1195] - DebugMessage received: [17700.002,URLC,623,NOTE,VoIP hlth ok:N,1]",2024-01-06 07:06:50,40345,WF
2024-01-06,07:06:51.796,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:51,40345,WF
2024-01-06,07:06:51.841,INFO,CleverWareUI,Iop,40.80482,-73.91231,238.9,0.0,Sending IOP:heartbeat message.,2024-01-06 07:06:52,40345,WF
2024-01-06,07:06:53.877,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:53,40345,WF
2024-01-06,07:06:54.938,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:54,40345,WF
2024-01-06,07:06:55.016,INFO,CleverWareUI,Iop,40.80482,-73.91231,238.9,0.0,Sending IOP:heartbeat message.,2024-01-06 07:06:55,40345,WF
2024-01-06,07:06:56.017,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:56,40345,WF
2024-01-06,07:06:57.118,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:57,40345,WF
2024-01-06,07:06:58.112,INFO,CleverWareUI,Radio,40.80482,-73.91231,238.9,0.0,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-80], C1 [25], CCH [771.3125], LA [37], NLA [36]",2024-01-06 07:06:58,40345,WF
2024-01-06,07:06:59.258,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:06:59,40345,WF
2024-01-06,07:07:00.278,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:07:00,40345,WF
2024-01-06,07:07:01.338,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:07:01,40345,WF
2024-01-06,07:07:01.741,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,"OtaChannelStatistics - Network=Urlc,StartTimeStamp=1/6/2024 7:02:01 AM,EndTimeStamp=1/6/2024 7:07:01 AM,Tx=210,Rtx=0,Rx=255,Err=0",2024-01-06 07:07:02,40345,WF
2024-01-06,07:07:03.324,INFO,CleverWareUI,Ota,40.80482,-73.91231,238.9,0.0,Setting remote: 0.0.0.0,2024-01-06 07:07:03,40345,WF
2024-01-06,07:07:04.457,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:07:04,40345,WF
2024-01-06,07:07:05.197,INFO,CleverWareUI,Avm,40.80482,-73.91231,238.9,0.0,Received 600 wheel speed messages out of an expected 600 since 2024-01-06 07:06:05.152 AM,2024-01-06 07:07:05,40345,WF
2024-01-06,07:07:06.517,INFO,CleverWareUI,Framework,40.80482,-73.91231,238.9,0.0,Gps Position,2024-01-06 07:07:06,40345,WF
2024-01-06,07:07:06.662,INFO,CleverWareUI,Avm,40.80482,-73.91231,238.9,0.0,J1587 Rx Stats: 0.0000 kB/s 0 pkt/s,2024-01-06 07:07:07,40345,WF
2024-01-06,07:07:07.577,INFO,CleverWareUI,Iop,40.80482,-73.91231,238.9,0.0,Sending IOP:heartbeat message.,2024-01-06 07:07:08,40345,WF
2024-01-06,07:07:08.786,INFO,CleverWareUI,Radio,40.80482,-73.91231,238.9,0.0,"Session: [192.168.1.20:1195] - DebugMessage received: [17718.870,RD,489,EVNT,Tx OTA data via rdo]",2024-01-06 07:07:09,40345,WF
2024-01-06,07:07:10.705,INFO,CleverWareUI,Framework,40.80482,-73.91231,237.2,0.287727196,Gps Position,2024-01-06 07:07:10,40345,WF
2024-01-06,07:07:11.851,INFO,CleverWareUI,Framework,40.804818,-73.91232,236.5,2.374772094,Gps Position,2024-01-06 07:07:11,40345,WF
2024-01-06,07:07:12.637,INFO,CleverWareUI,Framework,40.804805,-73.912355,236.4,6.02727112,ApiServer::PublicationThread() Processed 1050000 publications. PublicationRate=848.13/sec,2024-01-06 07:07:12,40345,WF
2024-01-06,07:07:13.897,INFO,CleverWareUI,Framework,40.804785,-73.912402,239.9,8.787270384,Gps Position,2024-01-06 07:07:13,40345,WF
2024-01-06,07:07:14.912,INFO,CleverWareUI,Framework,40.804765,-73.91246,254.7,10.962951622,Gps Position,2024-01-06 07:07:14,40345,WF
2024-01-06,07:07:15.915,INFO,CleverWareUI,Framework,40.80476,-73.912527,277.6,12.0681786,Gps Position,2024-01-06 07:07:15,40345,WF
2024-01-06,07:07:16.978,INFO,CleverWareUI,Framework,40.804775,-73.912597,289.5,13.217723748,Gps Position,2024-01-06 07:07:16,40345,WF
2024-01-06,07:07:17.037,INFO,CleverWareUI,Iop,40.804775,-73.912597,289.5,13.217723748,Sending IOP:heartbeat message.,2024-01-06 07:07:17,40345,WF
2024-01-06,07:07:18.001,INFO,CleverWareUI,Radio,40.804803,-73.912665,304.5,14.295678006,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-85], C1 [20], CCH [771.3125], LA [37], NLA [36]",2024-01-06 07:07:18,40345,WF
2024-01-06,07:07:19.078,INFO,CleverWareUI,Iop,40.804843,-73.912733,301.1,15.31363228,Sending IOP:heartbeat message.,2024-01-06 07:07:19,40345,WF
2024-01-06,07:07:20.112,INFO,CleverWareUI,Framework,40.80488,-73.912803,302.4,16.34658655,Gps Position,2024-01-06 07:07:20,40345,WF
2024-01-06,07:07:21.134,INFO,CleverWareUI,Framework,40.804962,-73.912973,300.0,17.95908612,Gps Position,2024-01-06 07:07:21,40345,WF
2024-01-06,07:07:22.136,INFO,CleverWareUI,Framework,40.805002,-73.913068,299.8,19.157722164,Gps Position,2024-01-06 07:07:22,40345,WF
2024-01-06,07:07:23.019,INFO,CleverWareUI,Radio,40.805002,-73.913068,299.8,20.75453992,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-92], C1 [13], CCH [771.3125], LA [37], NLA [36]",2024-01-06 07:07:23,40345,WF
2024-01-06,07:07:24.199,INFO,CleverWareUI,Framework,40.805087,-73.91327,298.5,22.140675914,Gps Position,2024-01-06 07:07:24,40345,WF
2024-01-06,07:07:25.270,INFO,CleverWareUI,Framework,40.805133,-73.913377,299.7,23.363175588,Gps Position,2024-01-06 07:07:25,40345,WF
2024-01-06,07:07:26.326,INFO,CleverWareUI,Framework,40.805187,-73.913487,299.4,24.682493418,Gps Position,2024-01-06 07:07:26,40345,WF
2024-01-06,07:07:27.433,INFO,CleverWareUI,Framework,40.805237,-73.913603,299.1,25.257265992,Gps Position,2024-01-06 07:07:27,40345,WF
2024-01-06,07:07:28.033,INFO,CleverWareUI,Radio,40.805237,-73.913603,299.1,26.285447536,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-93], C1 [12], CCH [771.3125], LA [37], NLA [36]",2024-01-06 07:07:28,40345,WF
2024-01-06,07:07:29.107,INFO,CleverWareUI,Radio,40.805285,-73.913725,299.5,26.190674834,"Session: [192.168.1.20:1195] - DebugMessage received: [17739.309,TT,4660,EVNT,SimPollToIVN FB F]",2024-01-06 07:07:29,40345,WF
2024-01-06,07:07:30.518,INFO,CleverWareUI,Framework,40.805385,-73.91396,299.9,24.549538908,Gps Position,2024-01-06 07:07:30,40345,WF
2024-01-06,07:07:31.538,INFO,CleverWareUI,Framework,40.805428,-73.914062,299.0,22.787721196,Gps Position,2024-01-06 07:07:31,40345,WF
2024-01-06,07:07:31.719,INFO,CleverWareUI,Avm,40.805428,-73.914062,299.0,22.787721196,IncidentPublish: Preparing to write D:\Logs\LastStop_00323_00000_240106_070631.txt,2024-01-06 07:07:32,40345,WF
2024-01-06,07:07:32.917,INFO,CleverWareUI,Radio,40.805465,-73.914148,299.4,19.924767414,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-98], C1 [7], CCH [771.3125], LA [37], NLA [7]",2024-01-06 07:07:33,40345,WF
2024-01-06,07:07:33.638,INFO,CleverWareUI,Iop,40.805495,-73.914223,299.0,16.034995724,Sending IOP:heartbeat message.,2024-01-06 07:07:34,40345,WF
2024-01-06,07:07:34.658,INFO,CleverWareUI,Iop,40.805517,-73.914272,299.1,12.43636032,Sending IOP:heartbeat message.,2024-01-06 07:07:35,40345,WF
2024-01-06,07:07:36.679,INFO,CleverWareUI,Framework,40.805532,-73.914323,298.1,5.064544104,Gps Position,2024-01-06 07:07:36,40345,WF
2024-01-06,07:07:37.760,INFO,CleverWareUI,Framework,40.805532,-73.914323,298.1,1.833408602,Gps Position,2024-01-06 07:07:37,40345,WF
2024-01-06,07:07:38.519,INFO,Autostart,Framework,40.805532,-73.914323,298.1,1.833408602,Process: CleverWareUI CPU: 6.3 %,2024-01-06 07:07:38,40345,WF
2024-01-06,07:07:38.840,INFO,CleverWareUI,Framework,40.805532,-73.914323,298.1,0.39204535,Gps Position,2024-01-06 07:07:39,40345,WF
2024-01-06,07:07:40.919,INFO,CleverWareUI,Framework,40.805532,-73.914323,298.1,0.0,Gps Position,2024-01-06 07:07:40,40345,WF
2024-01-06,07:07:41.966,INFO,CleverWareUI,Framework,40.805532,-73.914323,298.1,0.0,Gps Position,2024-01-06 07:07:41,40345,WF
2024-01-06,07:07:42.000,INFO,CleverWareUI,Iop,40.805532,-73.914323,298.1,0.0,Sending IOP:heartbeat message.,2024-01-06 07:07:42,40345,WF
2024-01-06,07:07:42.864,INFO,CleverWareUI,Radio,40.805532,-73.914323,298.1,0.0,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-88], C1 [17], CCH [769.3625], LA [7], NLA [37]",2024-01-06 07:07:43,40345,WF
2024-01-06,07:07:44.043,INFO,CleverWareUI,Iop,40.805532,-73.914323,298.1,0.0,Sending IOP:heartbeat message.,2024-01-06 07:07:44,40345,WF
2024-01-06,07:07:45.049,INFO,CleverWareUI,Framework,40.805532,-73.914323,298.1,0.0,Gps Position,2024-01-06 07:07:45,40345,WF
2024-01-06,07:07:46.101,INFO,CleverWareUI,Framework,40.805532,-73.914323,298.1,0.0,Gps Position,2024-01-06 07:07:46,40345,WF
2024-01-06,07:07:47.121,INFO,CleverWareUI,Framework,40.805532,-73.914323,298.1,0.0,Gps Position,2024-01-06 07:07:47,40345,WF
2024-01-06,07:07:47.953,INFO,CleverWareUI,Radio,40.805532,-73.914323,298.1,0.0,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-86], C1 [19], CCH [769.3625], LA [7], NLA [28]",2024-01-06 07:07:48,40345,WF
2024-01-06,07:07:49.281,INFO,CleverWareUI,Framework,40.805532,-73.914323,298.1,0.0,Gps Position,2024-01-06 07:07:49,40345,WF
2024-01-06,07:07:49.757,INFO,CleverWareUI,Radio,40.805532,-73.914323,298.1,0.0,"Session: [192.168.1.20:1195] - DebugMessage received: [17760.002,URLC,623,NOTE,VoIP hlth ok:N,1]",2024-01-06 07:07:50,40345,WF
2024-01-06,07:07:51.157,INFO,CleverWareUI,Radio,40.805532,-73.914323,301.4,1.349317822,"Session: [192.168.1.20:1195] - DebugMessage received: [17761.304,TT,4660,EVNT,SimPollToIVN FB F]",2024-01-06 07:07:51,40345,WF
2024-01-06,07:07:51.757,INFO,CleverWareUI,Radio,40.805532,-73.914323,301.4,3.938862586,"Session: [192.168.1.20:1195] - DebugMessage received: [17761.841,RD,489,EVNT,Tx OTA data via rdo]",2024-01-06 07:07:52,40345,WF
2024-01-06,07:07:52.501,INFO,CleverWareUI,Iop,40.805533,-73.914357,301.9,3.938862586,Sending IOP:heartbeat message.,2024-01-06 07:07:53,40345,WF
2024-01-06,07:07:54.582,INFO,CleverWareUI,Framework,40.805542,-73.914373,303.0,2.173635784,Gps Position,2024-01-06 07:07:54,40345,WF
2024-01-06,07:07:55.662,INFO,CleverWareUI,Framework,40.805542,-73.914373,303.0,0.362045358,Gps Position,2024-01-06 07:07:55,40345,WF
2024-01-06,07:07:56.702,INFO,CleverWareUI,Framework,40.805542,-73.914373,303.0,0.0,Gps Position,2024-01-06 07:07:56,40345,WF
2024-01-06,07:07:57.360,INFO,CleverWareUI,Framework,40.805542,-73.914373,303.0,0.0,Process: AudioPlayer CPU: 0.1 %,2024-01-06 07:07:57,40345,WF
2024-01-06,07:07:57.973,INFO,CleverWareUI,Radio,40.805542,-73.914373,303.0,0.0,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-90], C1 [15], CCH [769.3625], LA [7], NLA [31]",2024-01-06 07:07:58,40345,WF
2024-01-06,07:07:59.862,INFO,CleverWareUI,Framework,40.805542,-73.914373,303.0,0.0,Gps Position,2024-01-06 07:07:59,40345,WF
2024-01-06,07:08:00.882,INFO,CleverWareUI,Framework,40.805542,-73.914373,303.0,0.0,Gps Position,2024-01-06 07:08:00,40345,WF
2024-01-06,07:08:01.902,INFO,CleverWareUI,Framework,40.805542,-73.914373,303.0,0.0,Gps Position,2024-01-06 07:08:01,40345,WF
2024-01-06,07:08:02.962,INFO,CleverWareUI,Framework,40.805542,-73.914373,299.9,0.554999852,Gps Position,2024-01-06 07:08:02,40345,WF
2024-01-06,07:08:02.978,INFO,CleverWareUI,Radio,40.805542,-73.914373,299.9,0.554999852,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-90], C1 [15], CCH [769.3625], LA [7], NLA [36]",2024-01-06 07:08:03,40345,WF
2024-01-06,07:08:03.857,WARN,CleverWareUI,Ota,40.805555,-73.914397,304.2,3.056590094,"Failed to establish connection: Local Endpoint: 192.168.1.10:5156, Remote Endpoint: 0.0.0.0:5155",2024-01-06 07:08:04,40345,WF
2024-01-06,07:08:05.045,INFO,CleverWareUI,Framework,40.805577,-73.914435,304.3,6.795680006,Gps Position,2024-01-06 07:08:05,40345,WF
2024-01-06,07:08:06.082,INFO,CleverWareUI,Iop,40.805603,-73.914485,303.2,10.243633632,Sending IOP:heartbeat message.,2024-01-06 07:08:06,40345,WF
2024-01-06,07:08:07.002,INFO,CleverWareUI,Avm,40.805635,-73.914547,299.8,12.779996592,J1939 Rx Stats: 5.5283 kB/s 691 pkt/s,2024-01-06 07:08:07,40345,WF
2024-01-06,07:08:07.859,INFO,CleverWareUI,Radio,40.805667,-73.914618,298.6,14.910677842,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-94], C1 [11], CCH [769.3625], LA [7], NLA [36]",2024-01-06 07:08:08,40345,WF
2024-01-06,07:08:09.302,INFO,CleverWareUI,Iop,40.805728,-73.914753,303.0,14.23635984,Sending IOP:heartbeat message.,2024-01-06 07:08:09,40345,WF
2024-01-06,07:08:10.153,INFO,CleverWareUI,Avm,40.805757,-73.914802,302.3,11.943405906,"AvmException (duration): Started Count 2, Canceled Count 2, PidConfig=2101036 (Mode=1, MinDur=1200 sec)",2024-01-06 07:08:10,40345,WF
2024-01-06,07:08:11.403,INFO,CleverWareUI,Framework,40.805777,-73.914837,301.8,8.309315966,Gps Position,2024-01-06 07:08:11,40345,WF
2024-01-06,07:08:12.163,INFO,CleverWareUI,Framework,40.805787,-73.91485,299.4,8.309315966,ApiServer::PublicationThread() Processed 1100000 publications. PublicationRate=840.14/sec,2024-01-06 07:08:12,40345,WF
2024-01-06,07:08:12.894,INFO,CleverWareUI,Radio,40.805787,-73.91485,299.4,4.154317074,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-88], C1 [17], CCH [769.3625], LA [7], NLA [31]",2024-01-06 07:08:13,40345,WF
2024-01-06,07:08:14.543,INFO,CleverWareUI,Framework,40.805787,-73.91485,299.4,0.107045426,Gps Position,2024-01-06 07:08:14,40345,WF
2024-01-06,07:08:15.563,INFO,CleverWareUI,Framework,40.805787,-73.91485,299.4,0.0,Gps Position,2024-01-06 07:08:15,40345,WF
2024-01-06,07:08:15.623,INFO,CleverWareUI,Iop,40.805787,-73.91485,299.4,0.0,Sending IOP:heartbeat message.,2024-01-06 07:08:16,40345,WF
2024-01-06,07:08:17.724,INFO,CleverWareUI,Framework,40.805787,-73.91485,299.4,0.0,Gps Position,2024-01-06 07:08:17,40345,WF
2024-01-06,07:08:17.894,INFO,CleverWareUI,Radio,40.805787,-73.91485,299.4,0.0,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-93], C1 [12], CCH [769.3625], LA [7], NLA [36]",2024-01-06 07:08:18,40345,WF
2024-01-06,07:08:19.763,INFO,CleverWareUI,Framework,40.805787,-73.91485,299.4,0.0,Gps Position,2024-01-06 07:08:19,40345,WF
2024-01-06,07:08:20.828,INFO,CleverWareUI,Framework,40.805787,-73.91485,299.4,0.0,Gps Position,2024-01-06 07:08:20,40345,WF
2024-01-06,07:08:21.844,INFO,CleverWareUI,Framework,40.805787,-73.91485,299.4,0.0,Gps Position,2024-01-06 07:08:21,40345,WF
2024-01-06,07:08:22.368,WARN,CleverWareUI,Framework,40.805787,-73.91485,282.4,0.891817944,SSDSmartMonitor: Disk[Delkin Devices CE08TFNHK-FD000-D ATA Device] not supported SMART info will not be available.,2024-01-06 07:08:22,40345,WF
2024-01-06,07:08:23.925,INFO,CleverWareUI,Framework,40.805787,-73.91485,284.3,3.58977177,Gps Position,2024-01-06 07:08:23,40345,WF
2024-01-06,07:08:24.950,INFO,CleverWareUI,Framework,40.805792,-73.914883,283.2,5.643407586,Gps Position,2024-01-06 07:08:24,40345,WF
2024-01-06,07:08:25.003,INFO,CleverWareUI,Iop,40.805792,-73.914883,283.2,5.643407586,Sending IOP:heartbeat message.,2024-01-06 07:08:25,40345,WF
2024-01-06,07:08:26.008,INFO,CleverWareUI,Framework,40.805798,-73.914928,284.0,8.48181592,Gps Position,2024-01-06 07:08:26,40345,WF
2024-01-06,07:08:27.105,INFO,CleverWareUI,Framework,40.805835,-73.915043,296.9,10.857269832,Gps Position,2024-01-06 07:08:27,40345,WF
2024-01-06,07:08:27.960,INFO,CleverWareUI,Radio,40.805835,-73.915043,296.9,12.68863298,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-91], C1 [14], CCH [769.3625], LA [7], NLA [27]",2024-01-06 07:08:28,40345,WF
2024-01-06,07:08:29.125,INFO,CleverWareUI,Framework,40.805902,-73.915187,304.7,14.742950614,Gps Position,2024-01-06 07:08:29,40345,WF
2024-01-06,07:08:30.146,INFO,CleverWareUI,Framework,40.805943,-73.91527,302.9,17.048177272,Gps Position,2024-01-06 07:08:30,40345,WF
2024-01-06,07:08:31.170,INFO,CleverWareUI,Framework,40.805988,-73.915367,298.9,19.362267564,Gps Position,2024-01-06 07:08:31,40345,WF
2024-01-06,07:08:32.205,INFO,CleverWareUI,Framework,40.806038,-73.91547,300.0,21.550221526,Gps Position,2024-01-06 07:08:32,40345,WF
